MA,KU,KS,MUU,ID,KP
0.07230909257031541,0.12277466831850244,0.6205121334292787,0.18440410568190374,114693,2017-09-24
0.06538969377537872,0.07161981807547323,0.19550661770616995,0.6674838704429785,114693,2017-05-02
0.02443085709931584,0.1470931968646548,0.22363713533969862,0.6048388106963308,114693,2018-05-27
0.07651571829810323,0.08101807488783395,0.377941728829704,0.46452447798435886,114693,2018-09-19
0.06536889719917074,0.16620751913481233,0.41105187131082327,0.3573717123551939,114693,2017-08-30
0.25187404969480104,0.14946926238803152,0.4111043837906642,0.18755230412650328,114693,2018-05-10
0.03324216698820209,0.08141831159085505,0.3399971753030224,0.5453423461179203,114693,2018-05-30
0.03394051068512069,0.17751530055769385,0.4581569853747529,0.3303872033824325,114693,2015-08-24
0.024712787896478114,0.12656102762622592,0.6376050743126555,0.21112111016464064,114693,2015-08-04
0.032306453016019455,0.07001502714992305,0.41937111867912236,0.4783074011549352,114693,2017-05-05
0.066669339576715,0.09093104950507948,0.41637881521340747,0.4260207957047981,114693,2018-08-23
0.037925682532338016,0.3211647395385191,0.41578555233345194,0.22512402559569092,114693,2018-06-09
0.02525510777065311,0.09683585117443652,0.43179531608735766,0.4461137249675526,114693,2016-05-10
0.04847490271106863,0.17052067692689082,0.3280433957016145,0.4529610246604261,79878,2017-09-24
0.1573428917282692,0.2733868236077518,0.2354408471961978,0.3338294374677813,79878,2017-05-02
0.23767027867234852,0.1365357878420759,0.5411828718995874,0.08461106158598829,79878,2018-05-27
0.05552476201217695,0.1489619263406295,0.25337719490117416,0.5421361167460195,79878,2018-09-19
0.07075832528000409,0.13157114575638368,0.30467701287014803,0.4929935160934644,79878,2017-08-30
0.09786522182002408,0.18689078341768883,0.29987579386885854,0.4153682008934288,79878,2015-09-30
0.29012820286796176,0.23335628572228173,0.34136379916779985,0.13515171224195652,79878,2018-05-10
0.26809442878052214,0.21468659170918789,0.3073262107516289,0.20989276875866086,79878,2018-05-30
0.009278990726365231,0.07893450811808624,0.49273231073460655,0.419054190420942,79878,2015-08-24
0.015552762593380726,0.17779043739344919,0.6375485436947753,0.16910825631839477,79878,2015-08-04
0.10114128447181286,0.1473296159802896,0.4454917824692123,0.3060373170786853,79878,2017-05-05
0.04410122221752531,0.15622571678541008,0.478831131297475,0.3208419296995896,79878,2018-08-23
0.09239765443875723,0.19083508227565407,0.551374702262669,0.16539256102291994,79878,2018-06-09
0.22828401549288757,0.20129350051678993,0.2899205052186278,0.28050197877169486,114695,2017-09-24
0.03859052206116169,0.09107253301466268,0.2139994758759252,0.6563374690482503,114695,2017-05-02
0.2074358901010066,0.28788116077227005,0.28996581878326066,0.21471713034346263,114695,2018-05-27
0.7483985529981638,0.07671145658987653,0.16858737267580248,0.006302617736157333,114695,2018-09-19
0.11563551252054971,0.4514212507931422,0.2636436458402993,0.16929959084600893,114695,2017-08-30
0.17656309924270455,0.12019794783207313,0.4953181816028316,0.2079207713223906,114695,2018-05-10
0.25702949800333763,0.17865579925710107,0.21165555203116815,0.3526591507083932,114695,2018-05-30
0.018840588522909596,0.10794417196748798,0.26883521950279216,0.6043800200068102,114695,2015-08-24
0.13505628202526818,0.1386176967446106,0.426053468330358,0.3002725528997629,114695,2015-08-04
0.04236885583031778,0.12840456483492002,0.48702226903993,0.34220431029483206,114695,2017-05-05
0.24914231661915448,0.14390983683844247,0.45453327442707975,0.1524145721153236,114695,2018-08-23
0.19193003790910937,0.20828608286793518,0.46790867073251,0.13187520849044548,114695,2018-06-09
0.07948009009242496,0.14817268917310328,0.644362990484665,0.12798423024980646,114695,2016-05-10
0.1619926596755688,0.253402417104919,0.12662156045169595,0.4579833627678162,114697,2017-09-24
0.185351095822259,0.06272160221929482,0.3828797973370884,0.3690475046213579,114697,2017-05-02
0.02522013429331911,0.0682842563203019,0.32699296499871616,0.5795026443876629,114697,2018-05-27
0.06289553466659908,0.14088248624255464,0.2628060666602613,0.5334159124305848,114697,2018-09-19
0.0494136612125337,0.17920772775224894,0.3681430628672075,0.40323554816800994,114697,2017-08-30
0.03276132542008374,0.11151887225255275,0.15426543031093265,0.7014543720164312,114697,2018-05-10
0.025173064676832103,0.19337226388924555,0.3254245125082196,0.4560301589257029,114697,2018-05-30
0.01841815846551708,0.04889459703606178,0.6505184825699374,0.28216876192848345,114697,2015-08-24
0.05996813265285253,0.17239798060917252,0.42379823925443405,0.3438356474835407,114697,2015-08-04
0.05232516984735179,0.1334084698386514,0.33900521486904467,0.475261145444952,114697,2017-05-05
0.018400043466614818,0.12189402864416315,0.6371733166011513,0.2225326112880709,114697,2018-08-23
0.09157915717793737,0.14672204918580198,0.30815370137711584,0.45354509225914463,114697,2018-06-09
0.09518888217393702,0.10731682830694965,0.4074417973558178,0.39005249216329546,114697,2016-05-10
0.5850861737166341,0.27232142847805774,0.10424092257067881,0.03835147523462945,114699,2017-09-24
0.116412139225477,0.0864207168011734,0.2524857304344621,0.5446814135388874,114699,2017-05-02
0.04805630824724821,0.2611296548858558,0.40399214864358385,0.2868218882233121,114699,2018-05-27
0.48983450804737155,0.32146980155577565,0.11861444146208702,0.07008124893476576,114699,2018-09-19
0.26015624811065896,0.28822713092843766,0.3338497935829746,0.11776682737792873,114699,2017-08-30
0.09862948065772942,0.10186948461426738,0.6073462573112087,0.19215477741679457,114699,2018-05-10
0.045034455269350085,0.10273250448899456,0.1697549027778354,0.6824781374638202,114699,2018-05-30
0.023819800295102875,0.14640504678845298,0.3459896134015957,0.4837855395148483,114699,2015-08-24
0.027932776674408563,0.1661123234754731,0.32209065758459493,0.48386424226552355,114699,2015-08-04
0.03701074327595102,0.11614933081792579,0.3124733127632199,0.5343666131429032,114699,2017-05-05
0.15560366080861082,0.1550034710223624,0.4548580873237881,0.2345347808452388,114699,2018-08-23
0.0381876063861573,0.23056096062518286,0.6718314579125891,0.05941997507607064,114699,2018-06-09
0.5465800384712424,0.11818174435278793,0.2866167382203352,0.04862147895563468,114699,2016-05-10
0.06811138193725567,0.10977961809600836,0.3079385182374943,0.5141704817292417,114701,2017-09-24
0.152238343251367,0.24253663073169726,0.27857280251672034,0.3266522235002153,114701,2017-05-02
0.09879658334461784,0.11374870354746779,0.2880566593148029,0.49939805379311153,114701,2018-05-27
0.046812534863767234,0.11929287857055097,0.39256832344594966,0.44132626311973233,114701,2018-09-19
0.06649991086937684,0.19763467620399033,0.37731181656981555,0.3585535963568172,114701,2017-08-30
0.23890274365823458,0.1396633511937238,0.35557479193783675,0.2658591132102052,114701,2018-05-10
