"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"2829",74545,2018-05-10,"S2",-0.700987991870634,-0.436786692456327,-0.0589218337017741,-0.214298221976544,-0.716271003576435,-0.890191332183424,-0.798366270605358,0.00710463555855415,0.197056721258557,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2831",74545,2017-09-24,"S2",1.25367322114804,0.706370256464217,0.109025942131755,0.149468384118181,-0.259902749578068,-0.225856407727769,-0.323346428561944,-0.61726780805035,-0.552332169925598,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2836",74551,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2838",74551,2018-05-30,"S2",-0.544132462430864,-0.055734376149479,0.117423330923431,0.341272594604491,-0.304067419319845,-0.41769643938876,-0.345877013955307,0.4491108703906,0.396261363218902,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2839",74551,2018-06-09,"S2",-0.869909331267309,-0.335172741441167,0.00825727663163739,0.208993828751864,-0.267263527868364,-0.304013457663728,-0.375917794479792,0.22656227662901,0.244486397915782,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2841",74551,2018-08-23,"S2",0.0953554652851206,0.0458795748656804,0.0754363869650489,-0.399488494170223,-0.684374297651818,-0.547366090418875,-0.648162367982935,-0.274172059334566,-0.23455333632219,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2842",74551,2018-09-19,"S2",1.33813389084637,0.782580719725586,0.40293454984043,-0.148158839050231,-0.468458134469795,-0.526050531345431,-0.597468550847867,-0.360718734686295,-0.36735643096242,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2843",74551,2015-08-04,"S2",-1.05089648062089,-0.70352331387112,-0.621546882744096,-0.459013938803906,-0.316335383137006,-0.380394211010234,-0.417223867700958,-0.493629700405022,-0.438500945948258,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2845",74551,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2846",74551,2015-09-30,"S2",0.7227775830442,0.261809220772894,-0.0253322785350684,-0.207684283683913,-0.689281483178682,-0.724995749364237,-0.830284599912623,-0.957272604075,-0.67090636156866,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2847",74551,2016-04-27,"S2",0.0953554652851206,0.00777434323499564,0.310563273131989,0.433867730701331,-0.654931184490633,-0.801376502710743,-0.890366160961593,-0.280353964716832,-0.125465080010573,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2848",74551,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2850",74551,2017-05-02,"S2",-0.0253026342839331,0.261809220772894,0.495305826548871,0.771178583625531,-0.458643763416066,-0.575786835850133,-0.531754343450556,0.467656586537399,0.785184711808147,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2851",74551,2017-05-05,"S2",-0.42347436286181,-0.0430326322725841,0.369344994673724,0.513234990212907,-0.495447654867547,-0.797823909531835,-0.674448050941859,0.418201343479268,0.69506832615942,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2853",74551,2017-08-30,"S2",0.0953554652851206,0.17289701363463,-0.226869609535303,-0.253981851732333,-0.375221609459375,-0.240066780443398,-0.435999355528761,-0.252535390496634,-0.286725980645138,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2854",74551,2017-09-24,"S2",1.14508093153589,0.655563280956637,0.226589385215225,-0.207684283683913,-0.458643763416066,-0.527826827934885,-0.589958355716746,-0.453447315420291,-0.395814236956755,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2856",74551,2018-05-10,"S2",-0.471737602689432,-0.157348327164638,0.276973717965283,0.182538075581338,-0.753074895027916,-0.851112807215444,-0.74203980712195,0.430565154243801,0.571751166850635,NA,NA,NA,NA,NA,NA,NA,77,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2858",74553,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2860",74553,2015-08-04,"S2",-1.01469905075017,-0.678119826117331,-0.495586050868949,-0.161386715635493,-0.0832440706109579,-0.193883069117604,-0.182530269853421,0.118378932439349,-0.0495775973590128,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2861",74553,2016-04-27,"S2",0.0953554652851206,-0.284365765933588,0.495305826548871,0.612444064602378,-0.912558424651001,-1.01275579685572,-0.986121148883388,0.288381330451674,0.500606651864797,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2862",74553,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2864",74553,2017-05-02,"S2",-0.254553023465135,-0.462190180210117,0.310563273131989,0.738108892162374,-0.515076396975004,-0.769403164100577,-0.734529611990828,0.708750896445788,0.780441744142425,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2865",74553,2017-05-05,"S2",-0.435540172818716,-0.462190180210117,0.318960661923666,0.638899817772904,-0.718724596339867,-0.845783917447083,-0.772080587646434,0.566567072653661,0.685582390827975,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2867",74553,2017-08-30,"S2",0.0832896553282152,0.0331778309887855,-0.109306166451833,-0.0224940114902344,-0.174027002857945,-0.252500856569573,-0.317713782213603,0.127651790512748,-0.0543205650247353,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2868",74553,2017-09-24,"S2",1.03648864192374,0.274510964649789,0.209794607631872,-0.19445640709865,-0.667199148307793,-0.653943885786092,-0.636897075286253,0.000922730176287779,-0.0732924356876253,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2870",74553,2018-05-10,"S2",-0.58032989230158,-0.462190180210117,0.260178940381931,0.314816841433966,-0.88802249701668,-0.945256526456486,-0.899753904875494,0.718023754519187,0.77095580881098,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2873",74553,2015-09-30,"S2",0.662448533259673,0.0204760871118906,-0.0169348897433919,-0.267209728317596,-0.716271003576435,-0.904401704899053,-0.832162148695404,-0.283444917407965,-0.15866585367063,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2874",74553,2018-08-23,"S2",0.0229606055436884,0.0966865503732601,0.0502442205900196,-0.128317024172337,-0.372768016695943,-0.366183838294605,-0.405958575004277,0.087469405528017,0.0689965942840497,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2875",74553,2018-06-09,"S2",-0.688922181913728,-0.271664022056693,0.352550217090371,0.546304681676064,-0.475818912760091,-0.552694980187236,-0.544897184930018,0.795297571797517,0.804156582471037,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2876",74553,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2877",74553,2018-09-19,"S2",1.13301512157898,0.592054561572162,0.40293454984043,-0.0224940114902344,-0.615673700275719,-0.582892022207947,-0.612488941110109,0.192561797026545,0.0595106589526047,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2878",74553,2018-05-30,"S2",-0.363145313077283,-0.131944839410849,0.5204979929239,0.546304681676064,-0.537158731845893,-0.716114266416969,-0.595591002065086,1.06730140861724,1.01284715976283,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2881",74558,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2883",74558,2015-08-04,"S2",-1.72658183820759,-2.18962734746783,-1.40250404037,-1.85455491854913,-0.885568904253248,-0.831573544731454,-0.49044827022939,-1.44564312927404,-1.30172106110975,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2885",74558,2015-09-30,"S2",-0.0132368243270277,-1.09727737405486,-0.974237211994506,-1.62968101659966,-1.11375303125243,-1.15308322742256,-1.29216160047658,-1.82583031028343,-1.47721086474149,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2886",74558,2016-04-27,"S2",-0.42347436286181,-1.17348783731623,-0.529175606035655,-1.0476544468481,-1.42781290497174,-1.31650251365229,-1.51934500319299,-1.41782455505385,-0.893825841857618,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2887",74558,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2889",74558,2017-08-30,"S2",-0.616527322172296,-1.30050527608518,-1.00782676716121,-1.6164531400144,-0.995980578607692,-0.797823909531835,-0.817141758433161,-1.37764217006911,-1.23057654612392,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2890",74558,2017-09-24,"S2",0.324605854466323,-0.881347728147649,-0.772699880994271,-1.67597858464808,-1.38364823522996,-1.22235879441125,-1.32595747856662,-1.74237458762283,-1.41555228508709,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2892",74558,2018-05-10,"S2",-1.21981782001756,-1.5164349219924,-0.865071157702712,-1.29898410196809,-1.52350302274559,-1.33071288636792,-1.36163090543945,-1.23854929896812,-0.874853971194728,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2895",74558,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2897",74558,2018-05-30,"S2",-1.50939725898329,-1.61804887300756,-1.15897976541139,-1.35189560830914,-0.534705139082461,-0.405262363262585,-0.1750200747223,-1.19218500860112,-1.07405861315507,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2898",74558,2018-06-09,"S2",-0.954370000965646,-1.08457563017797,-0.789494658577624,-0.988129002214416,-0.407118315383993,-0.259606042927388,-0.135591550283914,-1.00054594175086,-0.86062506819756,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2899",74558,2017-05-02,"S2",-0.845777711353498,-1.47832969036171,-0.663533826702478,-1.22623078074915,-1.52841020827245,-1.49946106236602,-1.51934500319299,-1.19836691398339,-0.680392296900105,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2900",74558,2017-05-05,"S2",-0.568264082344675,-1.10997911793176,-0.277253942285362,-0.974901125629153,-1.48915272405754,-1.45150105445077,-1.51746745441021,-1.09636547517599,-0.46221578427687,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2903",74558,2018-08-23,"S2",-0.725119611784444,-1.2624000444545,-0.856673768911036,-1.47094649757651,-1.11375303125243,-0.753416494795495,-0.629386880155132,-1.50746218309671,-1.3112069964412,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2904",74558,2018-09-19,"S2",0.469395573949187,-0.500295411840802,-0.621546882744096,-1.54369981879545,-1.28795811745611,-1.00920320367682,-1.03869251480124,-1.7485564930051,-1.42503822041854,NA,NA,NA,NA,NA,NA,NA,77,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2906",74560,2015-09-30,"S2",0.626251103388957,0.668265024833532,0.218191996423548,0.877001596307633,0.696998428160444,0.367426653149741,0.189224389137077,-0.165988715144904,-0.656677458571493,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2907",74560,2015-08-04,"S2",-1.58179211872473,-1.45292620260792,-1.26814581970318,-0.935217495873365,0.858935550546961,1.11169492413081,1.12987632931,-0.345263971230629,-0.642448555574325,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2909",74560,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2910",74560,2016-04-27,"S2",0.0350264155005937,-0.551102387348381,0.151012886090137,0.116398692655025,-0.912558424651001,-1.06426839794988,-1.20016171012034,-0.496720653096155,0.0310528529582697,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2911",74560,2017-05-05,"S2",0.216013564854174,-0.0938396077801638,0.621266658424017,0.328044718019229,-0.826682677930878,-0.812034282247464,-0.984243600100608,-0.011441080588245,0.685582390827975,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2912",74560,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2914",74560,2017-05-02,"S2",-0.254553023465135,-0.538400643471486,0.234986774006901,0.0899429394844991,-0.81686830687715,-0.840455027678722,-1.02930477088733,-0.0547144182641096,0.253972333247227,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2915",74560,2017-09-24,"S2",0.662448533259673,0.338019684034264,-0.00853750095171549,0.0304174948508166,0.316691549828471,0.182691807846564,0.0352653889490928,-0.366900640068561,-0.566561072922765,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2917",74560,2018-05-10,"S2",-0.942304191008741,-0.398681460825642,-0.495586050868949,0.281747149970809,-0.110233591008711,-0.428354218925482,-0.355264757869209,-0.215443958203035,-0.106493209347683,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2920",74560,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2922",74560,2018-05-30,"S2",-1.32841010962971,-1.2496983005776,-1.14218498782803,-0.67065996416811,1.17054183150284,1.18629938088786,1.03975398773655,-0.0825329924843083,-0.433757978282535,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2923",74560,2018-06-09,"S2",-0.942304191008741,-0.589207618979066,-0.671931215494154,-0.234140036854439,1.47724092693185,1.40123126821175,1.28759042706355,-0.0794420397931751,-0.27249707764797,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2925",74560,2018-08-23,"S2",-0.616527322172296,-0.741628545501805,-0.697123381869183,-0.915375680995471,0.363309812333681,0.520188159842752,0.536570913951432,-0.60799494997695,-0.742050876554498,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2926",74560,2018-09-19,"S2",0.988225402096118,0.630159793202847,-0.0169348897433919,-0.0687915795386541,0.500711007085877,0.802619317565878,0.763754316667847,-0.153624904380372,-0.604504814248545,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2928",74560,2017-08-30,"S2",-0.411408552904905,-0.665418082240436,-0.806289436160977,-0.789710853435475,0.483535857741853,0.866565994786208,0.482121999250803,-0.172170620527171,-0.680392296900105,NA,NA,NA,NA,NA,NA,NA,42,60,30,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2929",74564,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2930",74564,2015-09-30,"S2",1.06062026183755,2.54812311861398,2.04042536421734,2.80165763946336,0.699452020923876,0.264401450961431,0.328162999062819,0.266744661613742,0.00259504696393468,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2931",74564,2016-04-27,"S2",0.324605854466323,0.0839848064963652,0.360947605882048,0.513234990212907,-0.799693157533125,-0.790718723174021,-0.87346822191657,0.000922730176287779,0.48637774886763,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2932",74564,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2934",74564,2017-05-02,"S2",0.0229606055436884,-0.0303308883956892,0.377742383465401,0.222221705337127,-0.677013519361521,-0.900849111720145,-0.74767245347029,0.4398380123172,0.699811293825142,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2935",74564,2017-05-05,"S2",1.42259456054471,1.67170279110823,1.77170892288369,1.63760449996024,-0.331056939717598,-0.527826827934885,-0.499836014143291,0.832389004091115,1.37805567002346,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2937",74564,2017-08-30,"S2",-0.230421403551324,-0.258962278179798,-0.671931215494154,-0.472241815389168,0.885925070944714,1.07616899234174,1.06603967069547,0.0101955882496873,-0.599761846582823,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2938",74564,2017-09-24,"S2",1.08475188175136,2.44650916759882,1.97324625388392,2.19978925483391,0.670008907762691,0.408281474707174,0.619183060393765,0.149288459350681,-0.149179918339185,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2940",74564,2015-08-04,"S2",-1.60592373863854,-1.45292620260792,-1.23455626453648,-1.25268653391967,0.181743947839707,0.458017779211875,0.795672645975112,-0.505993511169555,-0.699364167562995,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2942",74564,2018-06-09,"S2",-0.797514471525877,-0.474891924087012,-0.621546882744096,-0.373032740999698,1.07485171372898,1.0814978821101,1.22750886601458,-0.119624424777907,-0.334155657302363,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2943",74564,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2945",74564,2018-09-19,"S2",1.09681769170827,1.02391385338659,0.151012886090137,0.156082322410813,0.140032870861361,0.216441443046183,0.583509633520939,0.495475160757598,0.10694033560983,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2948",74564,2018-08-23,"S2",-0.399342742947999,-0.373277973071852,-0.495586050868949,-0.816166606606,0.0394355675606461,0.152494765825852,0.482121999250803,-0.502902558478422,-0.642448555574325,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949",74564,2018-05-10,"S2",-0.833711901396593,-0.297067509810483,-0.310843497452067,0.261905335092915,-0.245181192997475,-0.376841617831327,-0.205060855246785,0.0658327366900847,0.149627044601332,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2950",74564,2018-05-30,"S2",-1.25601524988828,-1.09727737405486,-0.991031989577859,-0.895533866117577,0.554690047881383,0.60722669272598,0.996570365732604,-0.237080627040968,-0.485930622605483,NA,NA,NA,NA,NA,NA,NA,37,0,0,70,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2954",75942,2015-08-04,"S2",-1.56972630876782,-1.64345236076135,-1.29333798607821,-1.33866773172388,-0.561694659480214,-0.241843077032852,-0.165632330808399,-1.49509837233217,-1.31594996410692,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2955",75942,2018-05-10,"S2",-1.42493658928496,-1.31320701996208,-0.965839823202829,-1.27252834879757,-0.885568904253248,-0.799600206121289,-0.537386989798897,-1.35600550123118,-1.11674532214658,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2958",75942,2018-05-27,"S2",-0.0976974940253653,-0.00492740064189929,-0.58795732757739,-0.339963049536541,0.392752925494866,0.454465186032968,0.549713755430894,-1.03454642135333,-1.08354454848652,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2960",75942,2018-05-30,"S2",-1.44906820919877,-1.28780353220829,-1.15897976541139,-1.08072413831126,-0.0906048489012542,0.0121673352590162,0.153550962264251,-1.39309693352478,-1.27800622278114,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2961",75942,2018-06-09,"S2",-1.81104250790593,-1.5164349219924,-1.32692754124492,-1.10717989148178,-0.0955120344281183,0.074337715889893,0.228652913575463,-1.43018836581838,-1.28749215811259,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2963",75942,2018-08-23,"S2",-0.278684643378946,-0.665418082240436,-0.697123381869183,-1.34528167001651,-0.740806931210755,-0.410591253030946,-0.417223867700958,-1.67128267572677,-1.43452415574998,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2964",75942,2018-09-19,"S2",0.324605854466323,-0.385979716948747,-0.579559938785713,-1.21961684245651,-0.674559926598089,-0.312894940610997,-0.176897623505081,-1.51364408847897,-1.36812260842987,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2965",75942,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2967",75942,2015-08-24,"S2",-0.664790561999918,-0.970259935285914,-0.932250268036124,-1.31882591684599,-0.492994062104115,-0.309342347432089,-0.246366928467952,-1.6001907638307,-1.41080931742137,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2968",75942,2015-09-30,"S2",0.577987863561335,-0.233558790426008,-0.537572994827331,-1.24607259562704,-0.723631781866731,-0.485195709787998,-0.2989382943858,-1.63419124343317,-1.48669680007293,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2969",75942,2016-05-10,"S2",-0.544132462430864,-0.436786692456327,-0.420009551743861,-0.789710853435475,-0.704003039759274,-0.618417953997019,-0.407836123787057,-0.944908793310467,-0.718336038225885,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2971",75942,2017-08-30,"S2",-0.471737602689432,-0.906751215901439,-0.949045045619477,-1.37835136147967,-0.431654243018313,-0.0624371214980359,-0.0097957818376343,-1.50437123040557,-1.39183744675848,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2972",75942,2017-05-02,"S2",-0.471737602689432,-0.614611106732856,-0.075716611285127,-0.974901125629153,-0.69909585423241,-0.680588334627896,-0.460407489704905,-1.11491119132279,-0.813195391540335,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2973",75942,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2975",75942,2017-09-24,"S2",0.300474234552512,-0.385979716948747,-0.56276516120236,-1.3651234848944,-0.735899745683891,-0.423025329157121,-0.0961630258455279,-1.7021922026381,-1.43926712341571,NA,NA,NA,NA,NA,NA,NA,48,55,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
