"","X","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","X21","X31","X37","X42","X43","X44","X45","X48","X51","X53","X57","X61","X63","X64","X77","X999"
"2147",3435,76570,"2015-08-04","S2",-1.48526563906948,-1.38941748322345,-1.14218498782803,-1.12702170635968,0.0517035313778065,0.500648897358762,0.696162560487757,-0.716178294166612,-0.874853971194728,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2148",3437,76570,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2149",3438,76570,"2015-09-30","S2",0.831369872656348,0.325317940157369,-0.00014011216003905,0.341272594604491,0.365763405097113,0.358545170202472,0.0540408767768957,-0.298899680863631,-0.400557204622478,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2150",3439,76570,"2016-04-27","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2151",3440,76570,"2016-05-10","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2152",3442,76570,"2018-09-19","S2",0.674514343216578,0.376124915664949,0.00825727663163739,-0.108475209294442,0.476175079451556,0.619660768852155,0.350693584456182,-0.255626343187767,-0.433757978282535,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2153",3444,76570,"2017-08-30","S2",-0.290750453335851,-0.385979716948747,-0.571162549994037,-0.76986903855758,0.77551339659027,0.800843020976424,0.52906071882031,-0.2587172958789,-0.618733717245713,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2154",3445,76570,"2017-09-24","S2",0.626251103388957,0.12209003812705,-0.0673192224934506,0.0965568777771304,0.503164599849309,0.660515590409588,0.395754755242909,-0.357627781995162,-0.523874363931263,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2155",3447,76570,"2018-05-10","S2",-0.906106761138025,-0.322470997564272,-0.403214774160508,0.208993828751864,0.0394355675606461,-0.238290483853944,-0.188162916201762,-0.138170140924706,-0.144436950673463,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2156",3449,76570,"2017-05-05","S2",1.80870047916568,1.62089581560065,1.82209325563375,1.32013546191394,-0.335964125244462,-0.423025329157121,-0.563672672757821,0.0472870205432856,0.742498002816645,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2157",3450,76570,"2018-05-27","S2",-0.24248721350823,0.12209003812705,-0.361227830202126,-0.0621776412460227,0.856481957783529,0.930512672006539,0.836978719196279,0.0194684463230869,-0.281983012979415,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2158",3452,76570,"2018-05-30","S2",-1.23188362997447,-0.817839008763175,-0.772699880994271,-0.452400000511274,0.57431878998884,0.584134837063082,0.707427853184438,-0.345263971230629,-0.514388428599818,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2159",3453,76570,"2018-06-09","S2",-1.60592373863854,-1.16078609343934,-0.949045045619477,-0.677273902460741,0.395206518258298,0.621437065441608,0.65485648726659,-0.385446356215361,-0.561818105257043,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2160",3455,76570,"2018-08-23","S2",-0.0735658741115546,-0.144646583287744,-0.226869609535303,-0.611134519534427,0.0467963458509423,0.225322925993451,0.232408011141024,-0.53999399077202,-0.661420426237215,NA,NA,NA,NA,NA,NA,NA,43,95,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2161",3458,76572,"2015-08-04","S2",-1.55766049881091,-1.32590876383897,-1.15058237661971,-1.13363564465231,-0.426747057491449,-0.305789754253182,-0.514856404405534,-1.01600070520653,-1.05034377482646,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2162",3459,76572,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2163",3460,76572,"2015-09-30","S2",0.421132334121565,-0.347874485318062,-0.545970383619008,-0.869078112947051,-0.787425193715965,-0.687693520985711,-0.884733514613252,-1.22000358282132,-1.00765706583496,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2164",3461,76572,"2016-04-27","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2165",3463,76572,"2016-05-10","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2166",3465,76572,"2017-05-05","S2",1.90522695882093,2.10356208292266,1.88927236596716,1.30029364703604,-0.51016921144814,-0.710785376648608,-0.651917465548495,-0.00216822251484541,0.642895681836472,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2167",3467,76572,"2017-08-30","S2",-0.520000842517053,-0.678119826117331,-0.839878991327683,-0.968287187336522,-0.429200650254881,-0.174343806633614,-0.451019745791004,-0.972727367530666,-0.908054744854785,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2168",3468,76572,"2017-05-02","S2",-0.628593132129201,-0.72892680162491,-0.369625218993802,-0.234140036854439,-0.789878786479397,-0.803152799300196,-0.828407051129843,-0.703814483402079,-0.338898624968085,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2169",3470,76572,"2018-05-10","S2",-1.23188362997447,-1.12268086180865,-0.663533826702478,-0.584678766363902,-0.910104831887569,-0.939927636688125,-1.0330598684529,-0.787270206062675,-0.53810326692843,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2170",3472,76572,"2018-05-27","S2",-0.290750453335851,-0.00492740064189929,-0.461996495702243,-0.0555637029533913,0.174383169549411,0.0867717920160683,-0.137469099066694,-0.410173977744426,-0.438500945948258,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2171",3474,76572,"2018-08-23","S2",-0.230421403551324,-0.538400643471486,-0.56276516120236,-1.00797081709231,-0.750621302264484,-0.673483148270082,-0.781468331560336,-1.33436883239325,-1.1214882898123,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2172",3475,76572,"2018-05-30","S2",-1.3042784897159,-1.04647039854728,-0.898660712869418,-0.743413285387055,-0.240274007470611,-0.257829746337934,-0.451019745791004,-0.805815922209474,-0.68987823223155,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2173",3476,76572,"2018-06-09","S2",-1.69038440833687,-1.2624000444545,-1.09180065507798,-0.750027223679686,-0.161759039040784,-0.151251950970717,-0.36277495300033,-0.824361638356273,-0.70885010289444,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2174",3478,76572,"2018-09-19","S2",0.25221099472489,-0.347874485318062,-0.487188662077273,-0.988129002214416,-0.991073393080828,-0.820915765194732,-0.837794795043745,-1.15509357630752,-0.979199259840623,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2175",3480,76572,"2017-09-24","S2",0.336671664423228,-0.462190180210117,-0.529175606035655,-0.783096915142843,-0.863486569382359,-0.685917224396257,-0.725141868076927,-1.25400406242379,-1.05982971015791,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2176",3482,76580,"2018-05-27","S2",0.0591580354144045,0.503142354433898,-0.168087887993568,0.0502593097287108,0.898193034761874,0.990906756047962,0.564734145693136,-0.172170620527171,-0.163408821336353,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2177",3484,76580,"2018-05-30","S2",-1.18362039014685,-0.792435521009385,-0.806289436160977,-0.300279419780752,0.969347224901405,0.818605986870961,0.46146896264022,-0.478174936949356,-0.46221578427687,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2178",3485,76580,"2018-06-09","S2",-1.49733144902639,-1.07187388630107,-1.00782676716121,-0.359804864414435,1.28095350585728,1.42787571705355,0.836978719196279,-0.363809687377428,-0.5950188789171,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2179",3487,76580,"2018-08-23","S2",-0.290750453335851,-0.576505875102171,-0.554367772410684,-0.994742940507047,0.142486463624793,0.250191078245802,0.0352653889490928,-0.793452111444941,-0.794223520877445,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2180",3488,76580,"2018-09-19","S2",0.457329763992282,0.0458795748656804,-0.411612162952185,-0.736799347094424,0.324052328118767,0.605450396136526,0.540326011516992,-0.407083025053293,-0.675649329234383,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2181",3489,76580,"2015-09-30","S2",0.348737474380133,-0.309769253687378,-0.663533826702478,-0.644204210997584,0.306877178774743,0.354992577023565,0.0408980352974337,-0.645086382270548,-0.770508682548833,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2182",3490,76580,"2015-08-04","S2",-1.43700239924186,-1.16078609343934,-1.04141632232792,-0.710343593923898,0.932543333449923,1.14189196615152,0.724325792229461,-0.369991592759695,-0.5950188789171,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2183",3492,76580,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2184",3493,76580,"2017-05-02","S2",-0.592395702258485,-0.741628545501805,-0.134498332826862,0.0171896182655539,-0.326149754190734,-0.236514187264491,-0.372162696914231,-0.094896803248841,0.249229365581505,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2185",3494,76580,"2016-04-27","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2186",3495,76580,"2016-05-10","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2187",3497,76580,"2017-09-24","S2",0.421132334121565,-0.385979716948747,-0.56276516120236,-0.657432087582847,0.159661612968818,0.390518508812638,0.254938596534387,-0.694541625328679,-0.789480553211723,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2188",3498,76580,"2017-05-05","S2",0.879633112483969,0.782580719725586,1.16709692988299,0.936527040941316,-0.301613826556413,-0.200988255475418,-0.313958684648042,0.640749937240857,1.24999554304895,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2189",3500,76580,"2017-08-30","S2",-0.42347436286181,-0.589207618979066,-0.789494658577624,-0.750027223679686,0.677369686052987,0.756435606240084,0.367591523501205,-0.546175896154286,-0.756279779551665,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2190",3503,76580,"2018-05-10","S2",-1.01469905075017,-0.932154703655229,-0.503983439660625,-0.0820194561239169,-0.154398260750488,-0.252500856569573,-0.411591221352617,-0.203080147438503,0.0168239499611022,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2281",3650,76603,"2017-05-02","S2",-0.520000842517053,-0.487593667963907,-0.0505244449100977,0.18915201387397,-0.618127293039151,-0.730324639132598,-0.589958355716746,-0.0578053709552428,0.0784825296154947,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2282",3651,76603,"2018-05-10","S2",-0.91817257109493,-0.70352331387112,-0.294048719868714,-0.234140036854439,-0.662291962780929,-0.772955757279485,-0.629386880155132,-0.107260614013374,-0.00214792070178782,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2283",3654,76603,"2016-04-27","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2284",3655,76603,"2017-05-05","S2",1.66391075968282,1.92573766864613,1.67094025738357,1.36643302996236,-0.2623563423415,-0.515392751808709,-0.321468879779163,0.430565154243801,0.804156582471037,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2285",3657,76603,"2017-08-30","S2",-0.652724752043012,-1.02106691079349,-0.856673768911036,-1.31221197855335,-0.976351836500235,-0.959466899172115,-0.93354978296554,-1.18909405590999,-1.05508674249218,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2286",3658,76603,"2017-09-24","S2",0.614185293432051,0.17289701363463,-0.0169348897433919,-0.273823666610227,-0.375221609459375,-0.364407541705152,-0.278285257775217,-0.641995429579415,-0.628219652577158,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2287",3661,76603,"2015-08-04","S2",-1.35254172954352,-1.08457563017797,-0.915455490452771,-0.683887840753373,-0.0758832923206617,-0.0251348931195098,-0.0867752819316264,-0.635813524197149,-0.685135264565828,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2288",3663,76603,"2018-05-27","S2",0.505593003819903,0.515844098310793,0.377742383465401,0.215607767044495,-0.0317186225788842,-0.160133433917985,-0.263264867512974,0.204925607791078,0.173341882929945,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2289",3665,76603,"2018-05-30","S2",-0.89404095118112,-0.627312850609751,-0.285651331077038,-0.300279419780752,-0.296706641029549,-0.225856407727769,-0.332734172475845,-0.0670782290286423,-0.144436950673463,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2290",3666,76603,"2018-06-09","S2",-1.26808105984519,-0.881347728147649,-0.554367772410684,-0.406102432462854,-0.213284487072858,-0.383946804189141,-0.332734172475845,-0.298899680863631,-0.305697851308028,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2291",3668,76603,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2292",3669,76603,"2015-09-30","S2",0.674514343216578,-0.0176291445187942,-0.184882665576921,-0.452400000511274,-0.316335383137006,-0.401709770083678,-0.394693282307595,-0.808906874900607,-0.789480553211723,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2293",3670,76603,"2016-05-10","S2",-0.206289783637514,0.0839848064963652,0.0502442205900196,0.294975026556072,-0.397303944330264,-0.399933473494224,-0.522366599536655,0.198743702408812,0.20179968892428,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2294",3671,76603,"2018-08-23","S2",-0.206289783637514,-0.233558790426008,-0.235266998326979,-0.531767260022851,-0.360500052878783,-0.309342347432089,-0.402203477438716,-0.345263971230629,-0.471701719608315,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2295",3672,76603,"2018-09-19","S2",0.529724623733714,0.325317940157369,0.0250520542149903,-0.247367913439701,-0.426747057491449,-0.25072455998012,-0.413468770135398,-0.33599111315723,-0.590275911251378,NA,NA,NA,NA,NA,NA,NA,45,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2296",3673,76605,"2015-08-04","S2",-1.09915972044851,-0.614611106732856,-0.252061775910332,-0.234140036854439,-0.419386279201153,-0.316447533789904,-0.135591550283914,-0.193807289365103,-0.220324433325023,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2297",3674,76605,"2015-09-30","S2",0.590053673518241,0.0204760871118906,-0.0589218337017741,-0.544995136608113,-0.919919202941297,-0.897296518541238,-1.05934555141182,-1.15200262361639,-0.908054744854785,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2298",3675,76605,"2016-04-27","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2299",3677,76605,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2300",3678,76605,"2016-05-10","S2",0.384934904250849,1.08742257277106,1.11671259713293,1.06880580679394,-0.426747057491449,-0.613089064228659,-0.449142197008223,1.08584712476404,1.20256586639173,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2301",3679,76605,"2017-05-05","S2",2.44818840688167,2.68784230125983,2.89695902096833,2.02121292093286,-0.237820414707179,-0.50118237909308,-0.392815733524815,1.16312094204237,1.8713243072586,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2302",3682,76605,"2017-05-02","S2",0.445263954035376,0.604756305449057,1.60376114705016,0.896843411185527,-0.598498550931695,-0.618417953997019,-0.655672563114056,0.73038756528372,0.989132321434215,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2303",3684,76605,"2018-09-19","S2",0.74690920295801,0.541247586064583,0.318960661923666,-0.101861271001811,-0.726085374630163,-0.669930555091175,-0.721386770511366,-0.332900160466096,-0.338898624968085,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2304",3685,76605,"2018-05-10","S2",-0.24248721350823,0.338019684034264,0.78081704546587,0.612444064602378,-0.667199148307793,-0.879533552646702,-0.588080806933965,0.863298531002447,0.984389353768492,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2305",3686,76605,"2017-08-30","S2",-0.399342742947999,-0.678119826117331,-0.369625218993802,-0.988129002214416,-1.04014524834947,-0.9523617128143,-1.03493741723568,-0.88927164487007,-0.637705587908603,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2306",3687,76605,"2017-09-24","S2",0.831369872656348,0.274510964649789,0.28537110675696,-0.300279419780752,-0.80460034305999,-0.716114266416969,-0.837794795043745,-0.768724489915876,-0.590275911251378,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2307",3691,76605,"2018-06-09","S2",-0.76131704165516,-0.0684361200263739,0.377742383465401,0.33465865631186,-0.245181192997475,-0.494077192735266,-0.191918013767323,0.467656586537399,0.52432149019341,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2308",3692,76605,"2018-05-27","S2",0.831369872656348,1.11282606052485,1.16709692988299,0.57276043484659,-0.424293464728017,-0.39282828713641,-0.265142416295754,0.761297092195052,0.84684329146254,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2309",3694,76605,"2018-05-30","S2",-0.387276932991094,0.185598757511525,0.579279714465635,0.387570162652911,-0.397303944330264,-0.545589793829421,-0.206938404029565,0.79838852448865,0.832614388465372,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2310",3696,76605,"2018-08-23","S2",0.131552895155837,0.312616196280474,0.344152828298695,-0.154772777342862,-0.613220107512287,-0.604207581281391,-0.415346318918178,0.140015601277281,0.0310528529582697,NA,NA,NA,NA,NA,NA,NA,51,0,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2311",3699,76737,"2015-08-04","S2",-1.21981782001756,-0.563804131225276,-0.923852879244447,-0.373032740999698,2.34335917242337,2.47411440824174,2.18505874523253,0.554203261889128,-0.15866585367063,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2312",3701,76737,"2015-08-24","S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2313",3702,76737,"2015-09-30","S2",1.38639713067399,1.68440453498513,0.78081704546587,2.07412442727391,1.41590110784604,1.36570533642268,0.949631646163097,0.782933761032984,0.386775427887457,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2314",3703,76737,"2016-04-27","S2",0.421132334121565,0.287212708526684,0.78081704546587,0.943140979233947,-0.674559926598089,-0.68236463121735,-0.687590892421321,0.112197027057083,0.510092587196242,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2315",3704,76737,"2016-05-10","S2",0.56592205360443,1.69710627886202,0.478511048965518,1.53178148727814,1.02577985846034,0.564595574579093,0.506530133426947,0.903480915987178,0.58123710218208,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2316",3706,76737,"2017-05-02","S2",0.203947754897269,0.134791782003945,0.75562487909084,0.632285879480272,-0.64020962791004,-0.72144315618533,-0.580570611802844,0.582021836109327,0.766212841145257,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2317",3707,76737,"2017-05-05","S2",3.00321566489931,3.10699984919736,2.88016424338498,2.53048616946548,-0.142130296933328,-0.320000126968811,-0.165632330808399,1.32694143467243,1.97092662823877,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2318",3709,76737,"2017-08-30","S2",0.457329763992282,0.935001646248325,-0.117703555243509,0.71826707728448,2.11026785989732,2.10109212445648,1.69877361049243,0.656204700696523,0.0215669176268247,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2319",3710,76737,"2017-09-24","S2",1.26573903110494,1.81142197375408,1.00754654284113,1.94184566142129,1.35701488152367,1.23781198198202,1.20497828062122,1.08893807745517,0.396261363218902,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2320",3711,76737,"2018-05-27","S2",1.37433132071709,2.43380742372193,0.528895381715577,1.76988326581287,2.78500586984114,2.61621813539803,2.32399735515827,1.28057714430543,0.761469873479535,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2321",3712,76737,"2018-05-10","S2",-0.42347436286181,0.668265024833532,0.0334494430066667,1.02912217703816,0.441824780763507,0.223546629403997,0.0934694012152819,0.625295173785192,0.50534961953052,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2322",3713,76737,"2018-05-30","S2",-0.966435810922552,0.0966865503732601,-0.772699880994271,0.480165298749751,2.4145133625629,1.95898839730019,1.96350798886446,0.628386126476325,0.0879684649469397,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2323",3716,76737,"2018-08-23","S2",-0.326947883206567,-0.0303308883956892,-0.344433052618773,-0.134930962464968,1.17054183150284,1.61616315553564,1.45656981751378,0.436747059626067,-0.168151789002075,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2324",3717,76737,"2018-09-19","S2",1.08475188175136,1.39226442581654,0.352550217090371,0.982824608989735,1.87963014013471,1.69076761229269,1.59175332987396,1.16930284742463,0.235000462584337,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2325",3718,76737,"2018-06-09","S2",-1.18362039014685,0.0331778309887855,-0.831481602536006,0.506621051920276,2.77764509155085,2.22898547889714,2.06301807435181,0.603658504947259,0.0120809822953797,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2326",3723,76751,"2015-08-04","S2",-1.42493658928496,-1.32590876383897,-1.17577454299474,-0.816166606606,1.83546547039293,2.13128916647719,2.06677317191737,0.0998332162925498,-0.452729848945425,NA,NA,NA,NA,NA,NA,NA,43,0,5,70,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
