MA,KU,KS,MUU,ID,KP
0.3860058347378071,0.14986291408902355,0.23492460655024117,0.22920664462292809,71696,2018-05-30
0.08305818006544698,0.43820792664241964,0.2658680436577794,0.2128658496343537,71696,2015-09-30
0.11979422794442025,0.3573707982954956,0.4455140218560065,0.07732095190407733,71698,2017-05-05
0.09734092107270849,0.13815326398345382,0.459958689614783,0.3045471253290549,71698,2018-09-19
0.3078073034329606,0.07585978725500184,0.3910161665868076,0.22531674272522978,71698,2018-05-10
0.029436754122651083,0.23864758872555583,0.22207575800167223,0.5098398991501208,71698,2018-06-09
0.055228687488273455,0.4252401955356432,0.10424212402542132,0.41528899295066235,71698,2018-05-27
0.06256742335094238,0.10851395869157464,0.7335595012547305,0.09535911670275236,71698,2015-08-04
0.1151216588772497,0.1289318577860517,0.31585897565924687,0.4400875076774518,71698,2018-08-23
0.027135426194963664,0.16202718346214579,0.6193470928363023,0.1914902975065885,71698,2017-08-30
0.05600139042071505,0.23879651238307056,0.4008151303531411,0.30438696684307315,71698,2017-09-24
0.02854557645249532,0.1474896466650831,0.5221344582517694,0.30183031863065224,71698,2016-04-27
0.14700912519400472,0.2872833949161279,0.24597312505491564,0.31973435483495166,71698,2017-05-02
0.1472756111168934,0.11142067572736064,0.5300374235740238,0.21126628958172242,71698,2018-05-30
0.05353607859326621,0.19975402638757997,0.37113434388578476,0.3755755511333693,71698,2015-09-30
0.07175550053801535,0.20382795511822704,0.24195404968095327,0.4824624946628044,114707,2017-05-05
0.48732087929445667,0.18215980253790215,0.10798776296975404,0.22253155519788706,114707,2018-09-19
0.04048236434905653,0.12894319822958492,0.6118818822394617,0.21869255518189668,114707,2015-08-24
0.025454545454545452,0.1532295761068521,0.3017320557613598,0.5195838226772426,114707,2018-05-10
0.008376623376623376,0.2211101102683837,0.45176616524469865,0.3187471011102945,114707,2016-05-10
0.01672727272727273,0.11898681480848307,0.752781870852626,0.11150404161161824,114707,2018-06-09
0.07987012987012987,0.07569587938849208,0.2647890280580113,0.579644962683367,114707,2018-05-27
0.012763115045972271,0.07777718942433218,0.5221369854546858,0.38732271007500985,114707,2015-08-04
0.009666433382478218,0.07725719783059803,0.26584657816228163,0.6472297906246419,114707,2018-08-23
0.09916348597152175,0.2528215170237851,0.23602736553996567,0.4119876314647275,114707,2017-08-30
0.04237829078926244,0.12301880062389618,0.4896676032154505,0.34493530537139083,114707,2017-09-24
0.061406815531979395,0.22659163313872566,0.5021939880123891,0.20980756331690578,114707,2017-05-02
0.049022776443082595,0.11743427012322757,0.23947600511348519,0.5940669483202046,114707,2018-05-30
0.8860364218207627,0.04824752354863711,0.05562514553969155,0.01009090909090909,71704,2017-05-05
0.22680162156017733,0.10925096562683279,0.6312189921818832,0.032728420631106904,71704,2018-09-19
0.15711712027950395,0.399467489650858,0.19046932825669718,0.2529460618129411,71704,2018-05-10
0.6269582523891339,0.07414399618590178,0.2804102639485651,0.0184874874763992,71704,2018-06-09
0.4520844934513882,0.31883549429051966,0.05052700882626071,0.1785530034318314,71704,2018-08-23
0.5736863534572816,0.11185674940684957,0.04040731035900913,0.2740495867768595,71704,2015-08-04
0.3321894977951718,0.17121907624908475,0.23765203201634946,0.2589393939393939,71704,2017-08-30
0.38707327288505655,0.09749321023061126,0.49370609606261345,0.021727420821718635,71704,2017-09-24
0.306788430318935,0.16042682788146512,0.12145607047092846,0.41132867132867135,71704,2016-04-27
0.28040632554457984,0.26218518454748285,0.3651770849492595,0.09223140495867768,71704,2017-05-02
0.17428185503265545,0.08099926605956581,0.10505978799868783,0.639659090909091,71704,2018-05-30
0.07727008109708595,0.22463956115455722,0.6641254432303199,0.0339649145180368,71704,2015-09-30
0.30430326170148264,0.21987507901208425,0.43309609782689007,0.042725561459543204,71706,2017-05-05
0.1360846125094271,0.1886303975241623,0.6023155557135241,0.0729694342528864,71706,2018-09-19
0.3433839660291095,0.14542829924364253,0.3259708649386379,0.1852168697886099,71706,2018-05-10
0.14157350869548108,0.26175044752368387,0.3170222469386861,0.2796537968421491,71706,2018-06-09
0.14902946763136243,0.1480527627262099,0.31758330582482625,0.3853344638176014,71706,2018-08-23
0.07893123520866226,0.2914279399607163,0.2679297963492664,0.3617110284813552,71706,2015-08-04
0.35910360547320946,0.20717865856772932,0.3741188332934383,0.059598902665622455,71706,2017-08-30
0.39379536248222374,0.2469850077435359,0.3181530155175846,0.0410666142566556,71706,2017-09-24
0.017878787878787876,0.049779839706510544,0.5641015657377684,0.3682398066769331,71706,2016-04-27
0.011447753360556511,0.07082236380494887,0.5128739958993586,0.4048558869351361,71706,2017-05-02
0.0627972967218288,0.27049453236307636,0.5434780266774153,0.12323014423767945,71706,2018-05-30
0.04689945017992684,0.10858639055218366,0.5658575794027086,0.27865657986518094,71706,2015-09-30
0.07491107850212333,0.5809507030208251,0.20726971531050079,0.1368685031665508,73757,2017-05-05
0.0971017104124858,0.5023690957676941,0.30414943795353766,0.09637975586628218,73757,2018-09-19
0.082224348050051,0.2680745772792536,0.46875962610670074,0.18094144856399474,73757,2018-05-10
0.3795354445497328,0.15284446987986355,0.3653809467225361,0.10223913884786746,73757,2016-05-10
0.42710823986917584,0.3951017130069397,0.13887287892491393,0.038917168198970724,73757,2018-08-23
0.31873157618588605,0.37509674608183546,0.1701034709425419,0.13606820678973666,73757,2018-06-09
0.27668088819380166,0.2947327499844847,0.36243498171528116,0.06615138010643265,73757,2018-05-27
0.5848926780240673,0.3213268549737319,0.06217934486228727,0.031601122139913125,73757,2015-08-04
0.17241429269977987,0.4594764408027999,0.26530040179750847,0.10280886469991164,73757,2017-08-30
0.23922266815332485,0.3591779011595653,0.2856272141623094,0.11597221652480035,73757,2017-09-24
0.17990989875471936,0.3719212438254695,0.30079862744265434,0.14737022997715657,73757,2017-05-02
0.09257068423064055,0.29354035865231576,0.46359472888206993,0.15029422823497363,73757,2018-05-30
0.1316753658827766,0.2423786003786395,0.4654801941007546,0.16046583963782943,73757,2015-09-30
0.3143830088827887,0.5051708536964483,0.1396464631848309,0.040799674235932275,71713,2017-05-05
0.40541482711134036,0.11570437514060684,0.4788807977480529,0.0,71713,2018-09-19
0.19912219700351635,0.5572140069104426,0.168564023072637,0.07509977301340398,71713,2018-05-10
0.5305658109837298,0.39064546816904777,0.05185242025323145,0.026936300593990898,71713,2018-06-09
0.5340256498600349,0.38258634954876225,0.037695140233797296,0.04569286035740558,71713,2018-08-23
0.48842910335529477,0.36113985720182357,0.09175296984098585,0.0586780696018961,71713,2015-08-04
0.7869162536821027,0.09949187294384741,0.10250096428314039,0.011090909090909092,71713,2017-09-24
0.7621417944507525,0.10765582031692587,0.06811351607802388,0.062088869154297746,71713,2017-08-30
0.6083185742519389,0.18933993161874546,0.15570247232927228,0.04663902180004327,71713,2016-04-27
0.7273413295518657,0.19509964331823215,0.05165166084889228,0.025907366281009835,71713,2017-05-02
0.34179224414352116,0.41946268178015955,0.1780561251173217,0.06068894895899762,71713,2018-05-30
0.24924957278443535,0.2911190674906227,0.35754723579597847,0.1020841239289632,71713,2015-09-30
0.0713009550834699,0.17200472848444875,0.2411066350588607,0.5155876813732206,114721,2017-05-05
0.4166195454938784,0.16554014175149365,0.33423695682611887,0.08360335592850901,114721,2018-09-19
0.030306596549716278,0.06860736867105735,0.5395227739054549,0.36156326087377183,114721,2018-05-10
0.05047035259588858,0.145904075484007,0.6128729953809803,0.190752576539124,114721,2016-05-10
0.12385870889391551,0.20936933191529306,0.5806032095704475,0.0861687496203442,114721,2018-06-09
0.16384944323339531,0.17209017852661665,0.46907939458522996,0.19498098365475805,114721,2018-05-27
0.14354026909646622,0.09044069544833083,0.7151546029921246,0.05086443246307841,114721,2015-08-04
0.08080731274674133,0.160496694294717,0.6881227236646531,0.07057326929388814,114721,2018-08-23
0.10115212233515815,0.23543086627374674,0.2297597961497072,0.4336572152413881,114721,2017-08-30
0.04237829078926244,0.11028600868845333,0.48595836988101,0.3613773306412741,114721,2017-09-24
0.18771629817232405,0.35468417816091435,0.25745800804804636,0.20014151561871513,114721,2016-04-27
0.05980253745711308,0.2104448112360052,0.5022005388535115,0.22755211245337034,114721,2017-05-02
0.07993028977106052,0.08136894406590532,0.1013430383592252,0.7373577278038091,114721,2018-05-30
0.14288507606704878,0.454679119678479,0.232462862900781,0.16997294135369112,114723,2017-05-05
0.11931615682401518,0.12576011615326618,0.30697488529300704,0.44794884172971144,114723,2018-09-19
0.03211025216754232,0.18301776527859184,0.4660280493397804,0.31884393321408555,114723,2018-05-10
0.12447204270734852,0.07903471011774316,0.5751622299938784,0.22133101718102982,114723,2016-05-10
0.3315171820236504,0.32413016483725493,0.20302387087037477,0.14132878226871995,114723,2018-06-09
0.03105007259967781,0.6719820823298466,0.21109307904018995,0.08587476603028553,114723,2018-05-27
0.129989260147728,0.34826591051885836,0.3675517542854394,0.15419307504797414,114723,2015-08-04
0.09763310718175515,0.4746184399474237,0.19608691532669653,0.23166153754412436,114723,2018-08-23
0.0675024182855409,0.5677844569693173,0.1651972125859744,0.19951591215916736,114723,2017-08-30
0.09413319773571462,0.24791587633472234,0.5682327305973551,0.08971819533220844,114723,2017-09-24
0.5126848020826261,0.15517554610705073,0.1746354084212208,0.1575042433891024,114723,2016-04-27
0.40477337441111144,0.45506052180001316,0.05883277045554212,0.08133333333333333,114723,2017-05-02
0.22700070922966578,0.17200195121927078,0.4972659503504431,0.10373138920062049,114723,2018-05-30
0.2991356712793158,0.5102601155553952,0.14934999347481104,0.04125421969047773,71716,2017-05-05
0.48639995790810636,0.3876774717908361,0.11532736526221439,0.01059520503884306,71716,2018-09-19
0.335583590760763,0.4960807253926055,0.0820412715270628,0.08629441231956833,71716,2018-05-10
0.4203780767917377,0.23285700881876684,0.0903879549825522,0.256376959406943,71716,2018-06-09
0.41894615183246176,0.4208662508916723,0.07939178213902809,0.08079581513683814,71716,2018-08-23
0.2601829792216969,0.4869499189067597,0.10088954386271734,0.1519775580088261,71716,2015-08-04
0.24514190282648793,0.3621152652723721,0.3235753509644323,0.06916748093670762,71716,2017-08-30
0.4684934394569314,0.3712925085610922,0.10539882190235592,0.05481523007962056,71716,2017-09-24
0.13053541749521458,0.5230880771642087,0.22239744075257492,0.12397906458800177,71716,2016-04-27
0.7071317006892813,0.22247082600756668,0.05255300265364079,0.017844470649511425,71716,2017-05-02
0.4917663919588113,0.35122792750057485,0.10861099349233201,0.0483946870482816,71716,2018-05-30
0.4334600888798582,0.37767790135416357,0.13550230862996132,0.05335970113601696,71716,2015-09-30
0.553395723442111,0.11613480119950233,0.3005335104553218,0.02993596490306465,114725,2017-05-05
0.6963303275467546,0.15422478239205775,0.13996437058066816,0.00948051948051948,114725,2018-09-19
0.6128624296202115,0.27275649452061806,0.0767579056666302,0.03762317019254013,114725,2018-05-10
0.5544616765435856,0.25982919048138264,0.08731752458342364,0.09839160839160839,114725,2016-05-10
0.6315494041622792,0.06983693532184745,0.2804102639485651,0.01820339656730829,114725,2018-06-09
0.6402202935897209,0.25432633044268194,0.0849699681743304,0.020483407793266344,114725,2018-05-27
0.6529390816117243,0.23863772265258426,0.08837154769458723,0.0200516480411043,114725,2015-08-04
0.42153762947597034,0.40163134845650555,0.1317874661556986,0.04504355591182519,114725,2018-08-23
0.4943770654201158,0.23690557427318892,0.06711037140849478,0.20160698889820045,114725,2017-08-30
0.8683432434082666,0.0972720924311643,0.021354361130266022,0.013030303030303033,114725,2017-09-24
0.4091688089867972,0.31798822156165957,0.22548938166447924,0.04735358778706395,114725,2016-04-27
0.7650727980864375,0.07949758799326007,0.1433841593748477,0.012045454545454543,114725,2017-05-02
0.5404081616968806,0.2889605252227417,0.14084215710769418,0.029789155972683612,114725,2018-05-30
0.8054711634564643,0.08667643342639428,0.096113111851943,0.011739291265198432,114725,2015-09-30
0.30586277972432824,0.5035330071103828,0.14934999347481104,0.04125421969047773,71718,2017-05-05
0.6068937448804416,0.29905609403253064,0.08476628583900098,0.009283875248026938,71718,2018-09-19
0.33633593162414327,0.49532838452922556,0.08204127152706278,0.08629441231956832,71718,2018-05-10
0.6178275842753906,0.29253738103147575,0.06191678781145642,0.027718246881677174,71718,2018-06-09
0.6051965972126586,0.3202012155017746,0.05882704348771652,0.01577514379785006,71718,2018-08-23
0.6622144958038602,0.2125355204624568,0.08648342880309844,0.03876655493058475,71718,2015-08-04
0.6603607808023866,0.22811509379289852,0.08132932020990949,0.0301948051948052,71718,2017-08-30
0.5195492904983493,0.2727607182124537,0.13480564491100064,0.07288434637819616,71718,2017-09-24
0.2624166033222476,0.5419883488896378,0.14892360514442562,0.04667144264368861,71718,2016-04-27
0.4728550086896666,0.41027857464440237,0.06874032456556789,0.048126092100363116,71718,2017-05-02
0.569337123542235,0.2972712792726017,0.09286477828081083,0.040526818904352356,71718,2018-05-30
0.3106430993324006,0.5326116237545347,0.13499615078093322,0.021749126132131345,71718,2015-09-30
0.13984523415656314,0.5088032742708569,0.2483663853915814,0.10298510618099871,108585,2017-05-05
0.02322314049586777,0.5818293812645744,0.11123031902400422,0.28371715921555324,108585,2018-09-19
0.37802682123059006,0.45704153136549297,0.09447939188067724,0.07045225552323948,108585,2018-05-10
0.020867656746990784,0.4632619131640737,0.1849797128529022,0.33089071723603314,108585,2018-06-09
0.10191118204806533,0.4861099275777764,0.19176532063286192,0.2202135697412962,108585,2018-08-23
0.03892953295753055,0.6535148222202252,0.22229063415935726,0.0852650106628867,108585,2015-08-04
0.05451658267269885,0.5532133743776798,0.13780489255394782,0.25446515039567347,108585,2017-09-24
0.1895421927371408,0.4963432704838045,0.20390107629109916,0.1102134604879554,108585,2016-04-27
0.32671125108622223,0.4476220746647455,0.15291556221083993,0.07275111203819241,108585,2017-05-02
0.06851360872839213,0.5568884521281792,0.24087253871220243,0.13372540043122588,108585,2018-05-30
0.08180013105218298,0.779410991166231,0.03607163766042706,0.10271724012115926,108585,2015-09-30
0.09559097354315543,0.3035486088899973,0.38783113930592555,0.21302927826092175,73779,2017-05-05
0.34604659703912977,0.29653121504063246,0.2506654459816164,0.10675674193862136,73779,2018-09-19
0.2707958398252794,0.39856788930728504,0.19930347677690627,0.13133279409052945,73779,2018-05-10
0.08458241532679751,0.4702380221276587,0.39282456405868393,0.05235499848685999,73779,2018-06-09
0.21222392289372963,0.19860347555788954,0.2813602362607372,0.3078123652876437,73779,2018-08-23
0.10666934492014196,0.1537153838687413,0.6840180152748602,0.0555972559362561,73779,2015-08-04
0.13175707260088243,0.31339416576693935,0.42381384318930365,0.13103491844287454,73779,2018-05-27
0.0317782488992535,0.6065007594397944,0.1512626624582389,0.21045832920271315,73779,2017-08-30
0.24428699846635316,0.30367648190136454,0.35346406599176206,0.09857245364052031,73779,2017-09-24
0.6018589849252277,0.23322277249810924,0.06265356860988393,0.10226467396677902,73779,2017-05-02
0.0532445207257615,0.26285475676507114,0.2884689756490839,0.3954317468600834,73779,2018-05-30
0.3805274315567758,0.14826565545110643,0.36565233285486703,0.105554580137251,73779,2015-09-30
0.35485431295458153,0.47450237542427276,0.12673765332613782,0.04390565829500811,108600,2017-05-05
0.020848623191127017,0.6861022466895876,0.24817002322316467,0.04487910689612036,108600,2018-09-19
0.563876013261683,0.3113243925219075,0.06975862468723708,0.05504096952917212,108600,2018-05-10
0.16761995953984016,0.5209886666627392,0.08823528297665349,0.22315609082076718,108600,2018-06-09
0.4719213302181379,0.3861917609154305,0.06655061728333372,0.0753362915830979,108600,2018-08-23
0.539279409767393,0.3254342497836401,0.08750671968008769,0.047779620768878775,108600,2015-08-04
0.3189612571312445,0.4588299205255842,0.12719813480270947,0.09501068754046191,108600,2017-09-24
0.3330118520059679,0.41647178686944014,0.17443007673518954,0.07608628438940221,108600,2016-04-27
0.3229679355782008,0.43645461439953137,0.16591799518877692,0.07465945483349119,108600,2017-05-02
0.06712323439684133,0.545835317773063,0.24996301043342922,0.13707843739666617,108600,2018-05-30
0.12701645607187975,0.7571503612474293,0.07082353254887465,0.04500965013181635,108600,2015-09-30
0.09715159851232748,0.16452967677481703,0.6200869268523076,0.11823179786054817,73785,2017-05-05
0.39501302374448655,0.20066484084530015,0.3365931239215981,0.06772901148861508,73785,2018-09-19
0.0474395572035547,0.15361953349818377,0.24955849947614536,0.549382409822116,73785,2015-08-24
0.20552842083063422,0.08872959005250546,0.4662245448600173,0.23951744425684285,73785,2018-05-10
0.07371212255662825,0.48282858426564673,0.39110429469086505,0.05235499848686,73785,2018-06-09
0.19272192292497808,0.11883371952769027,0.5089528132380234,0.17949154430930847,73785,2018-05-27
0.858152522525953,0.025254605891210407,0.09962317461313973,0.01696969696969697,73785,2015-08-04
0.39549029637198646,0.29246972380385394,0.2628222579173787,0.04921772190678104,73785,2018-08-23
0.24939725339342914,0.2807587001027909,0.3849382129717495,0.08490583353203045,73785,2017-08-30
0.20573960715877876,0.18150298431639403,0.2453589130337211,0.3673984954911062,73785,2017-09-24
0.01365321423428352,0.11001071213123063,0.5846964304748992,0.29163964315958635,73785,2017-05-02
0.2565873361759424,0.368975019842352,0.2831775256619483,0.09126011831975739,73785,2018-05-30
0.5220476677920244,0.18265862400279317,0.28715131502418123,0.00814239318100119,73785,2015-09-30
0.3770904333727094,0.12441195071852228,0.38435116129171293,0.11414645461705528,108608,2017-05-05
0.13590210298070318,0.19969782912836676,0.32261439610053294,0.341785671790397,108608,2018-09-19
0.032026761031873234,0.2959140638593107,0.28256756141109046,0.3894916136977255,108608,2018-05-10
0.018818181818181817,0.08246134281605551,0.7295706219066594,0.16914985345910316,108608,2018-06-09
0.06050601278639555,0.16374738866933514,0.3440888893639786,0.4316577091802907,108608,2018-08-23
0.04183048420683256,0.2847169305070441,0.45246151944354307,0.22099106584257988,108608,2015-08-04
0.018,0.16159682918227883,0.42433808685674373,0.39606508396097767,108608,2017-09-24
0.086146336128101,0.10303705861120457,0.5135733308338293,0.29724327442686505,108608,2017-08-30
0.04722187423376886,0.23607427513463697,0.4712079203090961,0.24549593032249825,108608,2016-04-27
0.04242857654498356,0.2238685737519666,0.30280676642729615,0.4308960832757536,108608,2017-05-02
0.1298064404604371,0.14404154521587545,0.5326095236005165,0.193542490723171,108608,2018-05-30
0.040539234182431765,0.22657281332030718,0.46877734204740934,0.26411061044985146,108608,2015-09-30
0.068942992938397,0.13482601695877217,0.3918618975688548,0.404369092533976,114753,2017-05-05
0.1310047610727681,0.297337142670536,0.4937439222234803,0.07791417403321564,114753,2018-09-19
0.19821745267715485,0.036509774280057784,0.1775889720638662,0.5876838009789214,114753,2018-05-10
0.49902016778059505,0.11218016077475955,0.3053007118480151,0.08349895959663042,114753,2016-05-10
0.1238587088939155,0.2302474470749585,0.5617836594195643,0.08411018461156168,114753,2018-06-09
0.18171479183423897,0.061960123482724304,0.4659581519387299,0.2903669327443066,114753,2018-05-27
0.014575763705874389,0.10378011045856372,0.3275776956076697,0.5540664302278924,114753,2015-08-04
0.07791970872757294,0.2242870362799118,0.40564484788973443,0.2921484071027807,114753,2018-08-23
0.09309664677580969,0.09169388463647973,0.2596315004295477,0.5555779681581628,114753,2017-08-30
0.046853803912200676,0.2348898348859975,0.41966351076348135,0.29859285043832035,114753,2017-09-24
0.017878787878787883,0.05018112497517811,0.5625298362824205,0.3694102508636136,114753,2016-04-27
0.21831710901959392,0.124447010668265,0.510849098592051,0.14638678172009015,114753,2017-05-02
0.0483648095410645,0.13322825025958893,0.18895172289262463,0.6294552173067213,114753,2018-05-30
0.09312274102024667,0.09208462340428339,0.6696088845383521,0.14518375103711764,114753,2015-09-30
0.12340128451236837,0.15609955186995592,0.29791197711070583,0.42258718650696986,108611,2017-05-05
0.03502016152419589,0.03804024448803872,0.4277210178367533,0.4992185761510122,108611,2018-09-19
