"","aproovitykk_id","kp","satel","B2","B3","B4","B5","B6","B7","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"2104",74545,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,61,85,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2105",74545,2018-05-26,"LC08",0.760790397322729,0.230493522047977,0.627460014860462,-0.932786411972121,0.0581567211576044,0.298526091615252,61,85,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2107",74545,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,61,85,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2110",74545,2018-08-23,"LC08",0.136311783653967,0.176101752328428,0.141605079942934,-0.862264085440534,-0.145976205876633,0.0126174956172923,61,85,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2113",74551,2015-06-12,"LC08",1.50165320834778,1.25860929328661,1.64541597335828,-0.727548751171482,0.62331736153741,1.07591473826869,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2115",74551,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2120",74551,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2123",74551,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2126",74551,2018-05-10,"LC08",0.331339547998087,-0.00188804103110538,0.225590200773255,-0.28565843269124,0.159808173506451,0.0571422407873749,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2128",74551,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2129",74551,2018-05-26,"LC08",0.78810928494226,0.310262633173437,0.607484239115585,-0.793435847401822,0.316518472952614,0.394699798455106,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2131",74551,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2134",74551,2018-08-23,"LC08",0.313336627301152,0.245369889187575,0.313978671083341,-0.835410246294033,0.0478735747140117,0.258643235343229,61,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2137",74558,2015-06-12,"LC08",-0.946435303523123,-1.40707893026616,-1.07307061788495,-0.565123825310411,-1.35983904536404,-1.51204472098726,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2139",74558,2015-08-08,"LC08",0.17423389600238,-0.977370117191789,-0.76803337071947,-0.157433010336175,-0.551778537716344,-0.621391620270202,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2144",74558,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2147",74558,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2150",74558,2018-05-10,"LC08",-0.88513652623852,-1.31519658198981,-0.795063124069875,-1.25035476563384,-1.19767366419967,-0.949918494951352,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2152",74558,2018-05-12,"LC08",-0.782216129507909,-1.32989759349807,-1.0679511439896,-0.840910212470343,-1.62043636256896,-1.51544541985092,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2153",74558,2018-05-26,"LC08",-0.782726753180794,-1.1964872436408,-0.842186343512644,-0.575803053911149,-1.1885272113053,-1.01279476831228,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2155",74558,2018-05-28,"LC08",-0.525655318289359,-0.858973923345308,-0.691492928297955,-0.657969254443704,-1.65346722159005,-1.42697282950678,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2158",74558,2018-08-23,"LC08",-1.4569118091707,-1.49263063564193,-1.10049873856883,-0.146758460181535,-0.772526389571394,-0.837289605254124,21,8,65,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0
"2161",74560,2015-06-12,"LC08",-0.578301692715469,-0.62075667185415,-0.714746374750959,0.330544725191424,-0.237162762130168,-0.554113458456698,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2163",74560,2015-08-08,"LC08",0.46180603717166,0.199443073819908,-0.184138469285014,0.562466631120056,0.0951766428067731,0.14485860508326,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2168",74560,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2171",74560,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2174",74560,2018-05-10,"LC08",-0.334825921226722,-0.2265329230372,-0.427876866961676,0.587535538048133,-0.372874572935193,-0.282942316259764,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2176",74560,2018-05-12,"LC08",0.288093982700095,0.230027905629337,-0.25698633877591,0.706168288014614,-0.21524151131705,-0.47552976775111,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2177",74560,2018-05-26,"LC08",-0.482218989365949,-0.514018181789648,-0.556818118585827,0.411536681529587,-0.283376279502922,-0.550245035415839,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2179",74560,2018-05-28,"LC08",-0.0916487763204343,0.0153467754524179,-0.469641681988336,0.948645891593897,-0.326219494100237,-0.544984078773768,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2182",74560,2018-08-23,"LC08",-1.07207519254638,-0.566956443069694,-0.806449671329309,0.573521180925731,-0.141360734910189,-0.273667001518343,42,60,13,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0
"2185",74564,2015-06-12,"LC08",0.0567287859277359,-0.174616383393435,0.188230717946704,-0.0487058194028453,-0.113215486698827,-0.0107707262149008,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2187",74564,2015-08-08,"LC08",0.616652574724349,0.379109209852228,0.0860218582443607,0.00210428116341633,0.227014148081442,0.45950241742647,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2192",74564,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2195",74564,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2198",74564,2018-05-10,"LC08",-0.0669115477341354,0.0499530855856856,-0.0451318701455023,0.642436955370069,0.0322898929491137,0.0366198968276338,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2200",74564,2018-05-12,"LC08",4.03734597339322,3.98803024443628,4.52653070067297,1.61588157179315,3.83158189608735,3.79141437284551,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2201",74564,2018-05-26,"LC08",-0.304646219838995,-0.478565243511666,-0.297133033902424,-0.0372541073071113,-0.30549629249907,-0.319733452355237,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2203",74564,2018-05-28,"LC08",1.74218168270319,2.84920029668123,1.57334012468705,1.15071092845683,2.80093514508311,2.40390163254282,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2206",74564,2018-08-23,"LC08",-0.864263419569251,-0.126159208511486,-0.193002479329623,0.0991033560042092,-0.113667909111525,0.0193272885189088,999,27,15,8,50,0,0,0,0,0,0,0,0,0,0,0,0,1
"2209",75942,2015-06-12,"LC08",-1.24094219216925,-0.933054873776651,-0.915407950905995,-0.28457168064129,-1.46590930991587,-1.50431946887008,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2211",75942,2015-08-08,"LC08",-0.467273188144476,-0.887537049175629,-0.951045205497434,-0.474525763627289,-1.06145961480914,-1.40244861326335,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2216",75942,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2219",75942,2017-06-17,"LC08",-0.725909175478209,-0.885922248439204,-0.912112073531693,-0.405636310480327,-1.70263628547212,-1.61678295125994,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2222",75942,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2224",75942,2018-05-12,"LC08",-0.959545615554206,-0.687575329151492,-0.900469282043297,0.474141882820711,-0.675029532498741,-0.803096046060405,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2225",75942,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2227",75942,2018-05-28,"LC08",-0.794617118946157,-0.744741068226007,-0.710996334566932,0.311150510589088,-0.886152129135001,-0.814089272687513,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2230",75942,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,21,0,80,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2233",75944,2015-06-12,"LC08",-1.08448540757599,-0.888440844930579,-0.848520758854316,-0.412413308890793,-1.24065897283391,-1.28286224151086,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2235",75944,2015-08-08,"LC08",-0.235003381815442,-0.743804140349773,-0.898756109846587,-0.422502733790465,-1.08320600743176,-1.21736401776734,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2240",75944,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2243",75944,2017-06-17,"LC08",-0.905921316764117,-0.921913823348105,-0.942248395961191,-0.441262456333786,-1.47884768580504,-1.39925845709581,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2246",75944,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2248",75944,2018-05-12,"LC08",-1.16854108125163,-0.762651957451742,-0.932790343120654,0.412598293638181,-0.655225928590166,-0.791652682626019,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2249",75944,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2251",75944,2018-05-28,"LC08",-1.03912784681597,-1.13137534709133,-0.87677528785324,0.189911488471331,-0.837762889070268,-0.92821241775041,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2254",75944,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,21,0,65,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2257",75950,2015-06-12,"LC08",-1.16731547000772,-1.20073904685308,-1.15906843623711,1.28955122525152,0.496986484655467,-0.12664950797263,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2259",75950,2015-08-08,"LC08",-0.246063848783491,-0.824653901564317,-0.654740330142636,1.10449705627705,0.81144844981451,0.229997519011423,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2264",75950,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2267",75950,2017-06-17,"LC08",-1.03367186864444,-0.98989790928714,-1.089162967805,1.16041405882541,0.13401257543195,-0.418306651682538,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2270",75950,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2272",75950,2018-05-12,"LC08",-0.427557157415316,0.772247998908918,-0.13945520758552,2.37491917171101,1.39057245779129,0.717440870283615,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2273",75950,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2275",75950,2018-05-28,"LC08",-0.910759714684319,-0.692018212017099,-0.793885811210086,2.10477486721356,0.73575150660613,0.0157691525229358,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2278",75950,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,21,0,5,65,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"2281",75954,2015-06-12,"LC08",NA,NA,NA,NA,NA,NA,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2283",75954,2015-08-08,"LC08",-0.445152254208378,-0.456338322698061,-0.837752164920599,-0.556276239085154,-2.07810346991689,-2.33157328265329,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2288",75954,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2291",75954,2017-06-17,"LC08",-0.673647586072623,-0.6579756073495,-0.806634945028448,-0.39813606924802,-1.7410646308695,-1.67534723815029,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2294",75954,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2296",75954,2018-05-12,"LC08",-1.14320829753073,-0.937830756818991,-1.00037074355513,-0.0443805409815178,-1.01513490397209,-1.15640989209707,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2297",75954,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2299",75954,2018-05-28,"LC08",-0.812955423536393,-0.722773211472296,-0.769506553373864,-0.212633761435994,-1.44608476416976,-1.32412110617849,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2302",75954,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,53,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2305",75956,2015-06-12,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2307",75956,2015-08-08,"LC08",-0.655301126601313,-1.34568569605805,-0.672170028692918,0.755199570229811,0.399626139523534,0.00789600441621632,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2312",75956,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2315",75956,2017-06-17,"LC08",-0.725909175478209,-0.82993535413647,-0.91587911383538,0.734400356830362,-0.133855596896828,-0.539618388812537,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2318",75956,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2320",75956,2018-05-12,"LC08",-0.73155056206611,0.355155619463087,-0.580196949549483,1.4142732624021,0.619092931613772,0.0336999050790606,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2321",75956,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2323",75956,2018-05-28,"LC08",-0.702925595994976,-0.463552501778497,-0.730499740835909,1.42845130265469,0.498989867717973,-0.150484318062519,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2326",75956,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,80,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"2329",75960,2015-06-12,"LC08",-1.08448540757599,-1.12266449637245,-1.03007170870887,1.02259925380044,0.178775691000005,-0.412483836308362,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2331",75960,2015-08-08,"LC08",-0.035914976390556,1.2055734356009,1.56754623501835,1.54297687918742,2.59057519625308,2.15487731216988,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2336",75960,2016-06-14,"LC08",-0.726021686433917,-0.287357696896066,-0.30042408584051,0.510151549979471,0.630374525190832,0.768153440133519,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2339",75960,2017-06-17,"LC08",0.539982656790435,-0.0781113449283208,-0.00425536034305392,0.815027950077664,0.150966257224911,-0.127576798905471,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2342",75960,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2344",75960,2018-05-12,"LC08",-0.300893238810819,0.42189040017442,0.189631959747573,1.53382345288311,1.02119219358353,0.6487806896773,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2345",75960,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2347",75960,2018-05-28,"LC08",-0.372836113370723,-0.309777504502516,-0.296548951351162,1.27234615652922,0.95609536761518,0.293327912737636,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2350",75960,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,44,0,15,65,20,0,0,0,0,1,0,0,0,0,0,0,0,0
"2353",75971,2015-06-12,"LC08",-0.329811505420302,-1.07805046752638,-0.11276164628585,-1.12739384378163,-1.37175705261706,-1.14638278744065,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2355",75971,2015-08-08,"LC08",-0.257124315751541,-0.384471868285132,-0.367150304062978,-0.987324200590261,-1.16747327884444,-1.10261156855982,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2360",75971,2016-06-14,"LC08",-0.913488214754338,-0.965129101731054,-0.172228279266636,-1.48854755641234,-1.43265153073121,-1.1622033006521,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2363",75971,2017-06-17,"LC08",0.394811575108251,-0.390038327472127,0.112522889071252,-1.01990606740628,-1.11942963179427,-0.78015028139788,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2366",75971,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2368",75971,2018-05-12,"LC08",-0.0222326178809241,-0.333046806622535,-0.0219240763951295,-0.562195567206936,-0.328035950970236,-0.0292385938100616,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2369",75971,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2371",75971,2018-05-28,"LC08",0.287342851877781,0.120792487870234,0.642052475343377,-0.938086864369372,-0.127477972405799,-0.0222718958313632,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2374",75971,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,44,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2377",76150,2015-06-12,"LC08",4.21663858805424,4.44851235578072,5.539206082081,-0.497511535597908,1.85563931149901,4.95399130109403,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2379",76150,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2384",76150,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2387",76150,2017-06-17,"LC08",3.7279396105312,3.98893661977746,5.37884523362609,-0.447262649319632,1.26877901010745,3.49504266159726,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2390",76150,2018-05-10,"LC08",2.62671404521835,2.03719627256267,3.02305160026708,-0.0730243719523107,0.776598722017829,1.65495330622437,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2392",76150,2018-05-12,"LC08",5.43698227397292,4.12149980585895,4.42075268260162,0.38996157118024,1.24505902037611,2.47113631660325,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2393",76150,2018-05-26,"LC08",4.34639439738622,4.14361158448026,4.19456282644567,-0.230295624697143,1.21105179851684,2.75324546619438,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2395",76150,2018-05-28,"LC08",6.10058540698267,5.28763239634323,4.02589346301096,0.00567571956689588,1.23433349798739,2.91675132146744,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2398",76150,2018-08-23,"LC08",2.71471711503688,2.80829095297601,3.40149387709829,-0.761413000645896,0.432111532670468,1.42167400495675,53,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2401",76462,2015-06-12,"LC08",1.36360310429491,0.182295847375137,0.503556051904618,-0.383658656944096,-0.0345566388289376,0.063906710917858,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2403",76462,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2408",76462,2016-06-14,"LC08",2.24384278853696,1.05775786039183,3.55102384209629,-0.941407991018382,0.725576013023581,1.52611211447184,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2411",76462,2017-06-17,"LC08",0.783870074016504,0.165831551676451,1.25016906078482,-0.620143209724312,0.638102047409314,0.859649751531763,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2414",76462,2018-05-10,"LC08",0.418230696157845,0.283238155361245,0.483865279925632,0.445489013865979,0.637323436870098,0.532087915284242,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2416",76462,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2417",76462,2018-05-26,"LC08",0.6924931782739,0.265946460325959,0.650289472854607,-0.516783991269611,0.397920120778439,0.496979772395903,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2419",76462,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2422",76462,2018-08-23,"LC08",0.644296117598063,0.396500369607532,0.46607301620723,-0.275656888084741,0.214030529505993,0.193781903960936,61,80,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2425",76532,2015-06-12,"LC08",-0.891215261901975,-0.531528614162007,-0.561861364347122,-0.345189595555948,-1.35626364318814,-1.40904135942483,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2427",76532,2015-08-08,"LC08",0.46180603717166,0.145543233010212,-0.297431509861849,-0.040505057560077,-0.872537828900075,-0.791669448126527,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2432",76532,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2435",76532,2017-06-17,"LC08",1.53875969876386,1.0496246688839,0.869697990112399,-0.236880882753416,-1.15446724083306,-0.681845942689088,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2438",76532,2018-05-10,"LC08",-1.14580997071779,-1.16399329602417,-1.11868490999575,-0.455591391068662,-1.29172970092282,-1.13608547230043,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2440",76532,2018-05-12,"LC08",-1.1622078853214,-1.30904297452578,-1.44698904207861,-0.671842191612591,-1.51625218548472,-1.4496460801032,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2441",76532,2018-05-26,"LC08",-1.06274535128099,-0.704577725033802,-0.745161147037526,-0.249148936374301,-1.1133191671184,-1.0265338692894,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2443",76532,2018-05-28,"LC08",-0.929098019274556,-1.13137534709133,-0.847520178449774,-0.512165463138688,-1.59902932651722,-1.37343357626739,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2446",76532,2018-08-23,"LC08",-0.210041171307916,-0.409528859298905,-0.527610038602179,-0.580597150392788,-1.45561609260509,-1.22422099591401,53,0,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2449",76544,2015-06-12,"LC08",1.61209329159008,1.59321450963215,2.51017181345498,-0.591158442613502,1.38964522790618,2.58233890111917,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2451",76544,2015-08-08,"LC08",1.60103413488073,2.30153686539805,3.76368825235392,-0.40664809612591,1.03298982465751,3.20245612267727,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2456",76544,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2459",76544,2017-06-17,"LC08",1.06840539411359,1.05762279664144,1.38201547141387,-0.38763573152279,1.49595834613312,1.73602247321227,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2462",76544,2018-05-10,"LC08",-0.523090075572863,-0.6110212787784,-0.732828165237977,-0.439905271833823,-0.672225997505964,-0.756422109045221,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2464",76544,2018-05-12,"LC08",1.21907378444315,1.31029716839404,1.42077055896691,0.475556677974332,1.73842706557669,2.07204901682904,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2465",76544,2018-05-26,"LC08",-0.0724356750729782,-0.456407157087927,-0.0659847717117025,-0.884423568974194,-0.659416500437439,-0.531926234113009,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2467",76544,2018-05-28,"LC08",1.33873898171799,1.64536174657783,1.03699645229017,0.046881138848748,1.680205781441,1.39370045957866,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2470",76544,2018-08-23,"LC08",1.49093667417155,2.43676185527695,2.53962592139625,0.480427871884526,2.70638485138571,2.93808720072206,51,55,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2473",76548,2015-06-12,"LC08",-0.743961817578913,-0.983245656228481,-0.585749647222721,-0.825081421963656,-1.13697230973269,-1.10003127473756,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2475",76548,2015-08-08,"LC08",0.494987438075807,-0.348538641078668,-0.271286962036426,-0.775763879253846,-1.06961451204262,-1.08410310901022,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2480",76548,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2483",76548,2017-06-17,"LC08",-0.505249131321289,-0.789944715348802,-0.59568068802196,-0.82227471093499,-1.11829938634141,-0.991400030538051,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2486",76548,2018-05-10,"LC08",2.38052245876571,1.85575232940391,2.97015188525996,0.845485054354374,2.92360863721726,2.9244068683055,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2488",76548,2018-05-12,"LC08",3.34702761699871,3.27897319937837,4.85561786800607,0.73375679351023,4.99741144792257,4.99010669259743,43,40,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
